Temperature C,Height m,Amokrane,Angelo,Hsu,Ruckenstein
19.35,0,0,0,0,0
19.35,0.01,0.0399361138139994,0.0925117576055972,0.0725014129540687,0.132274219149267
19.35,0.02,0.0712700307357357,0.163484442929294,0.128585956705482,0.243761033574725
19.35,0.03,0.0978211445464368,0.222422840821548,0.175538602991334,0.341672523995286
19.35,0.04,0.121225524295182,0.273480413828357,0.216428499800959,0.429675661330128
19.35,0.05,0.142307516805268,0.318882525429314,0.2529841936013,0.509869246879371
19.35,0.06,0.161616727718077,0.359930759078857,0.286220794690933,0.583593908768163
19.35,0.07,0.179537946398214,0.397474009041299,0.316795252150108,0.65186098876015
19.35,0.08,0.196319436438607,0.432156386360436,0.345162045475845,0.715464508049018
19.35,0.09,0.212137361887208,0.464464396344074,0.371680096686827,0.775017698491595
19.35,0.1,0.227118147429076,0.494770082974358,0.396627113744801,0.830971473525924
19.35,0.11,0.241363337658914,0.523333724239662,0.420226270629334,0.883709025521216
19.35,0.12,0.254961916028514,0.550363451087053,0.442649617550386,0.933525454168032
19.35,0.13,0.267991390637479,0.576035445165402,0.464021122979452,0.980685471117587
19.35,0.14,0.280517939772594,0.600487477564023,0.484450832667445,1.02542020310139
19.35,0.15,0.292596415884387,0.6238382714271,0.504033402679211,1.06793406166684
19.35,0.16,0.304270345587131,0.646197405877459,0.522846014827858,1.10840741115062
19.35,0.17,0.315572631309524,0.667657263484493,0.54095438193516,1.14700058203631
19.35,0.18,0.326528712087281,0.688296914860243,0.558418071037301,1.1838512689186
19.35,0.19,0.33716477817364,0.708182816615959,0.575290097619361,1.21907791969091
19.35,0.2,0.347504540134339,0.727372536830448,0.591615265757988,1.25278270713501
19.35,0.21,0.357568477468737,0.745913042741247,0.607433692383326,1.28506473503429
19.35,0.22,0.367375262241238,0.763849474506538,0.622779894849618,1.3160099097821
19.35,0.23,0.376941923010236,0.781223537240896,0.637682753422441,1.34569919053659
19.35,0.24,0.386283871432688,0.798070410740435,0.652171004802263,1.37420629887097
19.35,0.25,0.395414903043028,0.814422428682562,0.666270400249497,1.40159917170309
19.35,0.26,0.404347197253165,0.830310154917447,0.680003434839382,1.42794043301042
19.35,0.27,0.413091462039056,0.845760813883795,0.693390611501111,1.45328787615541
19.35,0.28,0.421657283509532,0.860799125456492,0.706451135162756,1.47769419661759
19.35,0.29,0.430053987428175,0.875447417445053,0.719202580218432,1.5012075986976
19.35,0.3,0.438290025084416,0.889726178024142,0.731660797755227,1.52387238807939
19.35,0.31,0.446373073024108,0.903653598838575,0.7438404986429,1.54573112729198
19.35,0.32,0.454310312791577,0.917247088060013,0.755755023594688,1.56682230099341
19.35,0.33,0.462108457812324,0.930522785437864,0.767416400608913,1.58718245332753
19.35,0.34,0.469773758252571,0.943495252671533,0.778836317339172,1.60684573423438
