Temperature C,Height m,Amokrane,Angelo,Hsu,Ruckenstein
24,0,0,0,0,0
24,0.01,0.0253058324404108,0.0588456633296378,0.0460531392327286,0.0990210885696192
24,0.02,0.0473405727237403,0.109165179512526,0.0856910735130997,0.187359096584098
24,0.03,0.0670501567484149,0.153523994272528,0.120824172752416,0.267451443360757
24,0.04,0.0850024749311539,0.193388025680504,0.152584208143055,0.340816158913799
24,0.05,0.101596294303555,0.22968944777051,0.181667398390681,0.408587890166655
24,0.06,0.117084595016967,0.263119230546981,0.208566606494111,0.471621150737974
24,0.07,0.131648904418954,0.294189265527185,0.233656378794873,0.530523623968257
24,0.08,0.145416632768564,0.323271643469262,0.257221939199181,0.585782993989066
24,0.09,0.158488918130055,0.3506255890852,0.279482382122543,0.637776777577007
24,0.1,0.170952757534648,0.37647294688871,0.300590701935084,0.686824144387597
24,0.11,0.182882300379899,0.400975099002209,0.320683597196556,0.733202781120862
24,0.12,0.194339145059251,0.424277387722082,0.339867875779881,0.777156802737538
24,0.13,0.205375394711577,0.446506408628795,0.358231214473907,0.818901706874624
24,0.14,0.216032871886008,0.467771380786306,0.375852398690659,0.858620912656407
24,0.15,0.226343389694417,0.488166312993308,0.392801519240474,0.896471744554877
24,0.16,0.236331491397594,0.507770030532403,0.409138089451121,0.932585665333351
24,0.17,0.24602263436785,0.526646798167165,0.424912904115991,0.967081568213412
24,0.18,0.255439135103616,0.544850308706918,0.440168967265613,1.00006781613261
24,0.19,0.264600501679205,0.562426563635156,0.454943823983942,1.03164181815958
24,0.2,0.273524315696545,0.579422341798645,0.469268144472041,1.06189268843144
24,0.21,0.282226430743727,0.595875228701152,0.483173449183208,1.0909015972783
24,0.22,0.290721028480911,0.61182094074247,0.496686489301619,1.11874303770727
24,0.23,0.299021103498344,0.627291933454774,0.509830819736456,1.14548546591547
24,0.24,0.307138092642146,0.64231756692247,0.522628572584372,1.17119117349126
24,0.25,0.315081955167929,0.656924537166468,0.535100118808262,1.1959169811211
24,0.26,0.322861603337647,0.67113687989478,0.547263783397693,1.21971427100567
24,0.27,0.330485820292044,0.684976070790659,0.559136203805207,1.24263155403731
24,0.28,0.337962460522878,0.698461601095871,0.570732475373973,1.26471378352395
24,0.29,0.345298690730348,0.711611193681392,0.582066444235954,1.28600248591449
24,0.3,0.352501178738651,0.724441975751937,0.59315045293816,1.30653649428223
