Temperature C,Height m,Amokrane,Angelo,Hsu,Ruckenstein
18.67,0,0,0,0,0
18.67,0.01,0.0294302380915322,0.0684350503235117,0.0535583642454288,0.11515926757928
18.67,0.02,0.0550533921498658,0.126957579613125,0.0996562229300546,0.217901864643573
18.67,0.03,0.0779685614029389,0.17855574033149,0.14052358262795,0.311034901794298
18.67,0.04,0.0988560628098984,0.224898754248846,0.177460533640974,0.396344353818153
18.67,0.05,0.118161703535002,0.267102522121359,0.211268423545907,0.475172526356889
18.67,0.06,0.136181272661559,0.305984700521529,0.242540549826903,0.548488933915323
18.67,0.07,0.153112923591593,0.342140126566943,0.271720035832925,0.616999295030679
18.67,0.08,0.169111925487612,0.375970483868738,0.299140168671729,0.681263462681119
18.67,0.09,0.184304557466549,0.407796290263177,0.3250329644211,0.741723278931245
18.67,0.1,0.198796523409868,0.437850662892913,0.34958999086013,0.798753767495497
18.67,0.11,0.212674005694488,0.466334841211517,0.372960964975416,0.85268304342988
18.67,0.12,0.226008244666073,0.493422910318505,0.395265975458084,0.903800917034299
18.67,0.13,0.238853522208823,0.519265460395193,0.416615431604741,0.952353751454295
18.67,0.14,0.251250983280874,0.543992310524112,0.437103919376078,0.998553046125992
18.67,0.15,0.263241481236946,0.567712657285403,0.45681312905149,1.04257585558888
18.67,0.16,0.274857006331156,0.590515224218837,0.47581267940012,1.08457473834141
18.67,0.17,0.286126044374844,0.612471967344197,0.494160296215933,1.12469324065939
18.67,0.18,0.297075533872625,0.633641569235532,0.511905060234673,1.16305431336574
18.67,0.19,0.307728776878202,0.65408387687376,0.529087176584018,1.19977323640693
18.67,0.2,0.318106491276357,0.673848683670689,0.54574677028314,1.23495340278914
18.67,0.21,0.328227000779133,0.692982116425427,0.561918708549285,1.26868962365146
18.67,0.22,0.33810691158721,0.71152594118876,0.577633181188341,1.30106892966298
18.67,0.23,0.347760430590553,0.729517956566819,0.592919054458094,1.33217048092495
18.67,0.24,0.357200045098944,0.746992534799641,0.607802235553154,1.36206644408287
18.67,0.25,0.366438231651861,0.763980643723651,0.622306273246159,1.39082200303451
18.67,0.26,0.37548562377129,0.780509861387067,0.636452518200603,1.41849735639179
18.67,0.27,0.384352080290486,0.796605008591406,0.650260150091156,1.44514968564843
18.67,0.28,0.393046880337689,0.812288286943144,0.663746663401023,1.47083048308217
18.67,0.29,0.401578471989615,0.827581265268451,0.676927666535916,1.49558842703052
18.67,0.3,0.409954660775608,0.842503033644523,0.689818275923803,1.51946871281235
18.67,0.31,0.418182643776253,0.857071554663627,0.70243214195129,1.54251378984138
18.67,0.32,0.426269118921798,0.871303516378238,0.714781759709353,1.56476338193098
18.67,0.33,0.434220157030142,0.885214466985473,0.726879055629862,1.5862545147313
18.67,0.34,0.442041350841719,0.898818913200534,0.738735078153114,1.60702182004919
18.67,0.35,0.449738141552829,0.912130324846096,0.750360141922591,1.62709753891541
18.67,0.36,0.457315435020277,0.925161137452752,0.761763859447789,1.64651204412391
18.67,0.37,0.464777866080392,0.937922898516885,0.772955147663508,1.66529419589167
18.67,0.38,0.472129834279997,0.950426287220183,0.783942343203377,1.68347073480545
18.67,0.39,0.479375451659616,0.962681607077018,0.79473314574545,1.7010671471921
18.67,0.4,0.486518591329071,0.974698309258479,0.805334986249036,1.71810749688239
18.67,0.41,0.493562897070603,0.98648538834354,0.815754751775982,1.73461464972008
18.67,0.42,0.500511812451992,0.998051334508512,0.825998901938122,1.75061023885157
18.67,0.43,0.507368544291413,1.0094041818935,0.836073632534084,1.76611470966666
18.67,0.44,0.514136109947322,1.0205515369001,0.845984784352927,1.7811474350635
18.67,0.45,0.520817433810003,1.03150057963415,0.855737891418968,1.79572671644151
18.67,0.46,0.527415227362769,1.04225806462407,0.865338190619322,1.80986997014079
18.67,0.47,0.533932080223377,1.05283036852352,0.874790623934176,1.82359380687157
18.67,0.48,0.540370470018003,1.0632234943425,0.884099876848077,1.83691384825158
18.67,0.49,0.54673274638214,1.07344324114378,0.893270357507543,1.84984507128598
18.67,0.5,0.553021148239203,1.08349503531142,0.902306328598869,1.86240175056673
18.67,0.51,0.559237807382832,1.09338408133331,0.911211804301103,1.87459754723001
